id_discente,ano_ingresso,periodo_ingresso,concluiu,semestres_para_concluir,renda,sexo_encoded,ano_nascimento,raca_encoded,escola_ens_medio_encoded,cotista_encoded,possui_bolsa_pesquisa,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,s1_ECT2101_nota,s1_ECT2101_status,s1_ECT2102_nota,s1_ECT2102_status,s1_ECT2103_nota,s1_ECT2103_status,s1_ECT2104_nota,s1_ECT2104_status,s1_ECT2105_nota,s1_ECT2105_status,s1_ECT2106_nota,s1_ECT2106_status,s1_ECT2201_nota,s1_ECT2201_status,s1_ECT2202_nota,s1_ECT2202_status,s1_ECT2203_nota,s1_ECT2203_status,s1_ECT2204_nota,s1_ECT2204_status,s1_ECT2205_nota,s1_ECT2205_status,s1_ECT2206_nota,s1_ECT2206_status,s1_ECT2207_nota,s1_ECT2207_status,s1_ECT2301_nota,s1_ECT2301_status,s1_ECT2302_nota,s1_ECT2302_status,s1_ECT2303_nota,s1_ECT2303_status,s1_ECT2304_nota,s1_ECT2304_status,s1_ECT2305_nota,s1_ECT2305_status,s1_ECT2306_nota,s1_ECT2306_status,s1_ECT2307_nota,s1_ECT2307_status,s1_ECT2401_nota,s1_ECT2401_status,s1_ECT2402_nota,s1_ECT2402_status,s1_ECT2403_nota,s1_ECT2403_status,s1_faltas_no_periodo,s1_media_periodo,s1_reprovacoes_no_periodo,s1_total_faltas_acumulado,s1_total_reprovacoes_acumulado,s2_ECT2101_nota,s2_ECT2101_status,s2_ECT2102_nota,s2_ECT2102_status,s2_ECT2103_nota,s2_ECT2103_status,s2_ECT2104_nota,s2_ECT2104_status,s2_ECT2105_nota,s2_ECT2105_status,s2_ECT2106_nota,s2_ECT2106_status,s2_ECT2201_nota,s2_ECT2201_status,s2_ECT2202_nota,s2_ECT2202_status,s2_ECT2203_nota,s2_ECT2203_status,s2_ECT2204_nota,s2_ECT2204_status,s2_ECT2205_nota,s2_ECT2205_status,s2_ECT2206_nota,s2_ECT2206_status,s2_ECT2207_nota,s2_ECT2207_status,s2_ECT2301_nota,s2_ECT2301_status,s2_ECT2302_nota,s2_ECT2302_status,s2_ECT2303_nota,s2_ECT2303_status,s2_ECT2304_nota,s2_ECT2304_status,s2_ECT2305_nota,s2_ECT2305_status,s2_ECT2306_nota,s2_ECT2306_status,s2_ECT2307_nota,s2_ECT2307_status,s2_ECT2401_nota,s2_ECT2401_status,s2_ECT2402_nota,s2_ECT2402_status,s2_ECT2403_nota,s2_ECT2403_status,s2_faltas_no_periodo,s2_media_periodo,s2_reprovacoes_no_periodo,s2_total_faltas_acumulado,s2_total_reprovacoes_acumulado,s3_ECT2101_nota,s3_ECT2101_status,s3_ECT2102_nota,s3_ECT2102_status,s3_ECT2103_nota,s3_ECT2103_status,s3_ECT2104_nota,s3_ECT2104_status,s3_ECT2105_nota,s3_ECT2105_status,s3_ECT2106_nota,s3_ECT2106_status,s3_ECT2201_nota,s3_ECT2201_status,s3_ECT2202_nota,s3_ECT2202_status,s3_ECT2203_nota,s3_ECT2203_status,s3_ECT2204_nota,s3_ECT2204_status,s3_ECT2205_nota,s3_ECT2205_status,s3_ECT2206_nota,s3_ECT2206_status,s3_ECT2207_nota,s3_ECT2207_status,s3_ECT2301_nota,s3_ECT2301_status,s3_ECT2302_nota,s3_ECT2302_status,s3_ECT2303_nota,s3_ECT2303_status,s3_ECT2304_nota,s3_ECT2304_status,s3_ECT2305_nota,s3_ECT2305_status,s3_ECT2306_nota,s3_ECT2306_status,s3_ECT2307_nota,s3_ECT2307_status,s3_ECT2401_nota,s3_ECT2401_status,s3_ECT2402_nota,s3_ECT2402_status,s3_ECT2403_nota,s3_ECT2403_status,s3_faltas_no_periodo,s3_media_periodo,s3_reprovacoes_no_periodo,s3_total_faltas_acumulado,s3_total_reprovacoes_acumulado,s4_ECT2101_nota,s4_ECT2101_status,s4_ECT2102_nota,s4_ECT2102_status,s4_ECT2103_nota,s4_ECT2103_status,s4_ECT2104_nota,s4_ECT2104_status,s4_ECT2105_nota,s4_ECT2105_status,s4_ECT2106_nota,s4_ECT2106_status,s4_ECT2201_nota,s4_ECT2201_status,s4_ECT2202_nota,s4_ECT2202_status,s4_ECT2203_nota,s4_ECT2203_status,s4_ECT2204_nota,s4_ECT2204_status,s4_ECT2205_nota,s4_ECT2205_status,s4_ECT2206_nota,s4_ECT2206_status,s4_ECT2207_nota,s4_ECT2207_status,s4_ECT2301_nota,s4_ECT2301_status,s4_ECT2302_nota,s4_ECT2302_status,s4_ECT2303_nota,s4_ECT2303_status,s4_ECT2304_nota,s4_ECT2304_status,s4_ECT2305_nota,s4_ECT2305_status,s4_ECT2306_nota,s4_ECT2306_status,s4_ECT2307_nota,s4_ECT2307_status,s4_ECT2401_nota,s4_ECT2401_status,s4_ECT2402_nota,s4_ECT2402_status,s4_ECT2403_nota,s4_ECT2403_status,s4_faltas_no_periodo,s4_media_periodo,s4_reprovacoes_no_periodo,s4_total_faltas_acumulado,s4_total_reprovacoes_acumulado
5979adef4c09e2baf5a896f2f38b8a9a,2018,1.0,0.0,12.0,1320.0,1,1988.0,5,2,1,0,0,0,0,0.0,-1.0,0.0,-1.0,0.2,-1.0,0.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.37,6.0,101.0,6.0,0.0,-1.0,0.0,-1.0,0.2,-1.0,0.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,101.0,12.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59e21f6e42557157df5d985776aefd7b,2012,1.0,0.0,10.0,2000.0,0,1993.0,1,2,0,0,0,0,0,6.6,1.0,4.5,-1.0,7.3,1.0,7.5,1.0,8.3,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,1.0,0.0,1.0,6.6,1.0,8.0,1.0,7.3,1.0,7.5,1.0,8.3,1.0,10.0,1.0,2.2,0.0,0.0,0.0,7.5,1.0,3.9,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.96,2.0,6.0,3.0,6.6,1.0,8.0,1.0,7.3,1.0,7.5,1.0,8.3,1.0,10.0,1.0,2.2,0.0,0.0,0.0,7.5,1.0,3.9,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,7.3,1.0,9.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.74,5.0,10.0,8.0,6.6,1.0,8.0,1.0,7.3,1.0,7.5,1.0,8.3,1.0,10.0,1.0,2.2,0.0,0.0,0.0,7.5,1.0,3.9,0.0,8.2,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,7.3,1.0,9.2,1.0,0.0,0.0,6.4,1.0,0.0,0.0,0.0,0.0,52.0,3.78,3.0,62.0,11.0
59e9b256d841276ef4998114621ee10e,2021,2.0,0.0,5.0,2330.0,1,2003.0,1,2,1,0,0,0,0,2.4,-1.0,0.0,-1.0,2.3,-1.0,6.3,1.0,0.0,-1.0,4.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.58,5.0,68.0,5.0,2.4,0.0,0.0,-1.0,2.3,-1.0,6.3,1.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,74.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,2.3,0.0,6.3,1.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.7,2.0,82.0,14.0
59fd282d364a3226c5daa787359bbe31,2014,2.0,0.0,3.0,1200.0,1,1996.0,1,-1,0,0,0,0,0,0.0,-1.0,6.7,1.0,1.4,-1.0,4.5,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,6.0,8.0,6.0,0.0,0.0,6.7,1.0,1.4,-1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6,6.0,12.0,12.0,0.0,0.0,6.7,1.0,2.5,-1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.46,4.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a10d1164b8fce68c368df02c1dd921b,2012,2.0,0.0,7.0,2600.0,1,1986.0,1,2,0,0,0,0,0,5.3,1.0,2.2,-1.0,0.0,0.0,1.1,-1.0,7.0,1.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.87,3.0,34.0,3.0,5.3,1.0,2.2,0.0,0.0,0.0,1.1,0.0,7.0,1.0,5.7,1.0,0.0,0.0,0.0,0.0,9.9,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.0,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.94,1.0,60.0,4.0,5.3,1.0,8.3,1.0,3.3,0.0,1.1,0.0,7.0,1.0,5.7,1.0,0.0,0.0,0.0,0.0,9.9,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0,0.0,0.0,8.4,1.0,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.88,1.0,70.0,5.0,5.3,1.0,8.3,1.0,3.3,0.0,1.1,0.0,7.0,1.0,5.7,1.0,0.0,0.0,0.0,0.0,9.9,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0,0.0,0.0,8.4,1.0,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.03,2.0,114.0,7.0
5a2e37c83dd75ff104b3279ba5a1c1fc,2012,2.0,0.0,8.0,4000.0,1,1994.0,3,-1,0,0,0,0,0,1.8,-1.0,5.1,1.0,0.0,0.0,4.1,-1.0,7.5,1.0,2.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.24,3.0,8.0,3.0,2.7,-1.0,5.1,1.0,0.7,0.0,4.1,0.0,7.5,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.8,3.0,54.0,6.0,5.0,1.0,5.1,1.0,0.9,0.0,4.1,0.0,7.5,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.06,3.0,80.0,9.0,5.0,1.0,5.3,1.0,6.6,1.0,4.1,0.0,7.5,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.53,1.0,122.0,10.0
5a3507d45cb49f626f6b4705389fc9a0,2023,1.0,0.0,3.0,6500.0,1,2004.0,5,-1,1,0,0,0,0,3.1,-1.0,0.0,-1.0,1.4,-1.0,3.0,-1.0,8.4,1.0,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4.71,4.0,84.0,4.0,3.1,0.0,0.0,0.0,1.4,0.0,3.0,0.0,8.4,1.0,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,156.0,6.0,3.1,0.0,0.0,0.0,1.4,0.0,3.0,0.0,8.4,1.0,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a3e97c9cadeb1e1250a8cd9b2bb461d,2013,1.0,0.0,7.0,2000.0,1,1994.0,1,2,0,0,0,0,0,6.7,1.0,5.5,1.0,3.2,-1.0,5.1,1.0,7.4,1.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.07,1.0,2.0,1.0,6.7,1.0,5.5,1.0,5.1,1.0,5.1,1.0,7.4,1.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.77,1.0,6.0,2.0,6.7,1.0,5.5,1.0,5.1,1.0,5.1,1.0,7.4,1.0,8.5,1.0,6.7,1.0,0.0,0.0,7.0,1.0,0.5,0.0,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.48,1.0,24.0,3.0,6.7,1.0,5.5,1.0,5.1,1.0,5.1,1.0,7.4,1.0,8.5,1.0,6.7,1.0,0.0,0.0,7.0,1.0,4.7,0.0,6.2,1.0,0.0,0.0,6.9,1.0,1.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.7,1.0,5.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.66,7.0,34.0,10.0
5a4a04d12d2cf270b8fd8d54fc0c3e80,2015,1.0,0.0,4.0,2500.0,1,1996.0,1,-1,0,0,1,0,0,8.4,1.0,9.3,1.0,9.7,1.0,8.5,1.0,7.8,1.0,9.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.82,0.0,24.0,0.0,8.4,1.0,9.3,1.0,9.7,1.0,8.5,1.0,7.8,1.0,9.2,1.0,10.0,1.0,9.5,1.0,9.4,1.0,10.0,1.0,7.7,1.0,7.4,1.0,9.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.06,0.0,30.0,0.0,8.4,1.0,9.3,1.0,9.7,1.0,8.5,1.0,7.8,1.0,9.2,1.0,10.0,1.0,9.5,1.0,9.4,1.0,10.0,1.0,7.7,1.0,7.4,1.0,9.4,1.0,7.5,1.0,7.6,1.0,7.9,1.0,8.7,1.0,8.0,1.0,7.0,1.0,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.81,0.0,61.0,0.0,8.4,1.0,9.3,1.0,9.7,1.0,8.5,1.0,7.8,1.0,9.2,1.0,10.0,1.0,9.5,1.0,9.4,1.0,10.0,1.0,7.7,1.0,7.4,1.0,9.4,1.0,7.5,1.0,7.6,1.0,7.9,1.0,8.7,1.0,8.0,1.0,7.0,1.0,8.4,1.0,0.0,0.0,10.0,1.0,0.0,0.0,72.0,1.43,6.0,133.0,6.0
5a675c4f620fe9694578e886268f295a,2014,1.0,0.0,2.0,1004.0,1,1996.0,1,-1,0,0,0,0,0,2.9,-1.0,0.4,-1.0,0.0,-1.0,1.5,-1.0,6.3,1.0,2.6,-1.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.03,6.0,82.0,6.0,2.9,-1.0,0.4,-1.0,0.0,-1.0,1.5,-1.0,6.3,1.0,2.6,-1.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.37,9.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5a6801815988b33910f8063600e2e3ec,2015,1.0,1.0,7.0,4.0,1,1990.0,1,-1,0,0,0,0,0,6.5,1.0,5.1,1.0,5.2,1.0,6.0,1.0,6.2,1.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.92,0.0,22.0,0.0,6.5,1.0,5.1,1.0,5.2,1.0,6.0,1.0,6.2,1.0,6.5,1.0,0.0,0.0,3.9,0.0,5.0,1.0,0.0,0.0,5.2,1.0,6.3,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.29,4.0,64.0,4.0,6.5,1.0,5.1,1.0,5.2,1.0,6.0,1.0,6.2,1.0,6.5,1.0,0.0,0.0,3.9,0.0,5.0,1.0,0.0,0.0,5.2,1.0,6.3,1.0,4.4,0.0,0.3,0.0,5.8,1.0,5.0,1.0,6.4,1.0,7.1,1.0,5.9,1.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.66,3.0,100.0,7.0,6.5,1.0,5.1,1.0,5.2,1.0,6.0,1.0,6.2,1.0,6.5,1.0,0.0,0.0,5.3,1.0,5.0,1.0,0.0,0.0,5.2,1.0,6.3,1.0,7.8,1.0,1.7,0.0,5.8,1.0,5.0,1.0,6.4,1.0,7.1,1.0,5.9,1.0,7.7,1.0,4.5,0.0,1.9,0.0,6.2,1.0,46.0,4.74,3.0,146.0,10.0
5a8c0ae77a7512f10c5a6cbeff96157d,2023,2.0,0.0,2.0,2764.0,1,1995.0,5,2,1,0,0,0,0,2.3,-1.0,0.3,-1.0,7.5,1.0,5.5,1.0,6.1,1.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.6,2.0,28.0,2.0,2.3,-1.0,0.3,-1.0,7.5,1.0,5.5,1.0,6.1,1.0,5.9,1.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.12,4.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
